Timestamp,Username,Your Twitter,Your Sei wallet address,Your Discord Username (optional)
2023/04/12 4:41:23 AM AST,nan,https://twitter.com/KrajcikUfo5,sei1erjet42afykgrdp0p5jylcq50hzldsm860a9hu,PearsonAshley#5095
2023/04/12 4:43:09 AM AST,nan,https://twitter.com/CihanHachette,sei14mgslfyayytt3thswy6ve9ukrcg309qcpn9m3s,CantinSebastien#5413
2023/04/12 4:43:24 AM AST,nan,https://twitter.com/kl27405269,sei1u2tj2n2que5cytm766fkl49rxr6enx70yz2084,Lucky.eth#6179
2023/04/12 4:43:31 AM AST,nan,https://twitter.com/_Supr14di?s=09,sei14lz9zzg8sjzwcy3nz49vp3t5ffac7d2z6h8wq3,nan
2023/04/12 4:45:06 AM AST,nan,https://twitter.com/tauraschris1/status/1646071786277343233?s=20,sei1euv9y4lufaaz26y7sqy990vxchwht4uxnmfrhx,tauraschris#2624
2023/04/12 4:46:24 AM AST,nan,https://twitter.com/ecosystemgems/status/1646072153895477250,sei1xwpyqc2wcva3qfllneagtulzxdnj646jcgzclv,nassaakshay#8945
2023/04/12 4:47:47 AM AST,nan,https://twitter.com/fauziahulfahhh/status/1646072426281979904?t=SH82NmTBBC0a4umYAaD7LQ&s=19,sei12cmwzs39yerxteue4cjhe33gqlw4ch2rnzjfjr,nan
2023/04/12 4:48:01 AM AST,nan,https://twitter.com/Eth66Horacio,sei1kcxgtzvwpw7pn0esstv56w2krgdr6kasm00w07,ClaraCasado#8640
2023/04/12 4:48:16 AM AST,nan,@feredi_9,sei1r44wvdka4tf5ygj6unrhfwcls4us0jkp7ca0qf,feredi9#6675
2023/04/12 4:48:25 AM AST,nan,https://twitter.com/AntBit11/status/1646072722898976768,sei1rnd38xf2hk62xf7kmg842xyvyz3ymtgssvsvzg,AntBit0#8232
2023/04/12 4:48:46 AM AST,nan,https://twitter.com/dc_chukwuu/status/1646072738908446721?t=6dS6-WFI2mR0qjP5r1YVIw&s=19,sei1ce5v2aepzxaq224ekxzjxhz0nvn7d2h978e3pj,duncanchukwu#6670
2023/04/12 4:48:50 AM AST,nan,Sparrow is very good dapp,sei1ntez03zlz2kt666dfr7f5shdvzfzwjmquu7m2e,nan
2023/04/12 4:48:51 AM AST,nan,https://twitter.com/ask2lance/status/1646071237632729088,sei1fzqjzf3der8v2qyywl87wq7g9885ur3apth8hm,ask2lance#4090
2023/04/12 4:49:27 AM AST,nan,https://twitter.com/forequarter444,sei1y67yvgln7espgmwhuagxljq6u6ej4kzdnps3pj,PapaCarmela#1030
2023/04/12 4:50:00 AM AST,nan,@MominSam786,sei1ntu2pljf7g6uskva9fs3720e6k7y9gvqtntzsg,nan
2023/04/12 4:50:12 AM AST,nan,@zhia212,sei19z4tm0wcm8fzvhu9f9guts5cdekvq40xfmscn7,syehan#0707
2023/04/12 4:50:17 AM AST,nan,https://twitter.com/flontin123/status/1646072473082040321,sei1jmjzppc56luqwh6zetp4wgx02qsp9w4sme5j7c,@Atom®  | Suiswap#5495
2023/04/12 4:50:37 AM AST,nan,@akeredolu01,sei17f9nzj940eym3np0qf45ls40tf63q2e3n8an7d,#6880
2023/04/12 4:50:45 AM AST,nan,https://twitter.com/CihanPottkotter,sei1jqdl0dcg94tafhu0s7nq0dydapplt7x0p5r00z,LindgrenChrister#3471
2023/04/12 4:51:23 AM AST,nan,@jaymak06,sei1jlzf0rqht72udje86nllmft54fxh3jlc0za8ev,jaymak06#7262
2023/04/12 4:51:50 AM AST,nan,@wizkidd169,sei1wzrxpmf2pssvylka4why3ls2e4wuesw5h2wjx9,mccourtney#5292
2023/04/12 4:52:24 AM AST,nan,@AngieSa59602256,sei1cw6cksmp3tmr3p9gzejy5r3x6a973hqlvyw6a6,milosevicha#0061
2023/04/12 4:52:25 AM AST,nan,https://twitter.com/marwahtiefanny/status/1646073618751950848?t=pQdy1nzfa2CE-QHafVUAcw&s=19,sei19a2rstpnztpqhpexqtc5rtnsp74kl7lqhegve3,nan
2023/04/12 4:52:53 AM AST,nan,@cjaymouldoon12,sei1tyvt4k7j6f6aptt4psy69sz72v4az6syacczys,farleymall#0600
2023/04/12 4:53:05 AM AST,nan,https://twitter.com/maveric1980/status/1646073775014952960?s=20,sei1whus0fdtftv6m7jtucxaahsya5pcvpypklagr6,The Big man#9973
2023/04/12 4:53:28 AM AST,nan,https://twitter.com/mhiztawalintin/status/1646073200911044608?t=aWsvJMo3ACD1TgbacGStfw&s=19,sei1m9dh3zz6nd96pmn06vuykemgshsxgtwfggxwal,Walintin#1051
2023/04/12 4:53:50 AM AST,nan,@yogi_rahadian,sei1zujmrhh8qtynx8dxgdaa230csuxmq6a565tr57,filippelli#5316
2023/04/12 4:53:55 AM AST,nan,https://twitter.com/cryptowala09/status/1646073609805516802?s=20,sei18pk0wh92mpqrc02vckh3vcfq5hu2kt8qg5sg4d,mahendra#8039
2023/04/12 4:54:27 AM AST,nan,@IndigoRhen,sei1jpdrafdl2hv3jvc9tfuz0sk2eakc3njyqr2gh5,indigorhen#8162
2023/04/12 4:54:37 AM AST,nan,https://twitter.com/Drop88Eddie,sei1ul6lykdtel9wn9em2mkxhf5dycfsmd80wqk46c,LindqvistIngegerd#4100
2023/04/12 4:55:03 AM AST,nan,@alquelquisjoseb,sei1fu4fdemkzk4kvt8ye84wnp6wc3gh5dv26ahg49,idelleplot#9549
2023/04/12 4:55:09 AM AST,nan,@ayomidet80,sei14a3gakl8k320wunf5memd2s606rlqcc32cdu09,NFCharlie#6985
2023/04/12 4:55:45 AM AST,nan,https://twitter.com/Wahyu14054319/status/1646073866849243137?t=MicmISVz64YULQUTQdMbpQ&s=19,sei18xs26c3svt47lfcte88vz8xhqs27pzacs0j6sd,DanteVergil2#7164
2023/04/12 4:55:49 AM AST,nan,@Kevinvaldes13,sei1hu4e6t9p9cuezpkcghr4epj0dcy2x5a4hcxfj4,legerfran#4343
2023/04/12 4:55:56 AM AST,nan,https://twitter.com/briscaphh?t=fU1xqRlswRe7LPvY4lJ1Jw&s=09,sei1fx4xwcxmj8wvj4d6tupl5qev9s5wl2e2s2v78z,nan
2023/04/12 4:56:20 AM AST,nan,@hamdysaber567,sei1amqt2p5l86yrsns067wv8ryx7y4purq8kxjdfq,schneiter#3588
2023/04/12 4:56:27 AM AST,nan,https://twitter.com/dendridrahadhia,sei1c7n0tjrjurzcjl0792lz7ktw2h795fxkzya58v,LaureLedoux#1189
2023/04/12 4:56:32 AM AST,nan,https://twitter.com/_0y0y/status/1646074056993820672?s=20,sei1zf6r7wm06ctgj2xxv3rr2nncaynef225rk52mx,Kingofkings#9717
2023/04/12 4:56:45 AM AST,nan,@Teagie360,sei1rwm8kzdn8q5alxlfd0xx9z8qm3f9lvyq0l0tlv,alphakozy#4945
2023/04/12 4:57:17 AM AST,nan,@Ira_padya,sei10vu88cd0xj6qmrjl33hujcv20u8r2jh2cpn92a,paneque#5867
2023/04/12 4:57:45 AM AST,nan,https://twitter.com/BarelySammy/status/1646074236228845568?s=20,sei1gmvgh8p3jhgnnu24apkatnhe0v3d4hzxua3atw,Prince222#6240
2023/04/12 4:57:53 AM AST,nan,https://twitter.com/panettone_33,sei1eu8rundte850jfw87r28m37acgexvr9kc4e3mq,LisaStevenson#6209
2023/04/12 4:58:03 AM AST,nan,@kashif7867862,sei1pvf0ck9qxj9x2rws2qnrrpt4mlhkaazq3t5qqv,vickima#4682
2023/04/12 4:58:10 AM AST,nan,Nasser | Business web3,sei1xef7n9q5fussjljauzsa7fukddsurc56rqsua7,Nasser19#1270
2023/04/12 4:58:29 AM AST,nan,https://twitter.com/amir_n44,sei1smfjp0gc0lnu3syxarjswsyrlzxk6dcg5glycj,amir_n44
2023/04/12 4:58:31 AM AST,nan,@Jessjune18,sei1nrrcrjt7aznw5zx40jcsugjz3r0svmfrqyhp6v,reveron#9833
2023/04/12 4:58:38 AM AST,nan,https://twitter.com/CihanHrna,sei18ner7xz373jehvww6638lv2qn8ywe3qxa73y5s,GregoryBrittney#8826
2023/04/12 4:58:59 AM AST,nan,@dayatee_88559,sei1w5d78td9sg2sydp6yyzc58za72qmnfaf7kakd4,kassidy#0192
2023/04/12 4:59:27 AM AST,nan,@savannahperez_,sei1xda6myg8pjkny72jzxzdp5rfpkl86me5u2w8gt,denzilmy#1147
2023/04/12 4:59:41 AM AST,nan,https://twitter.com/syahrul_alih?t=IB2bgPgcQzbqQvgO2ZrBXg&s=09,sei17yg76p8xd9rvjv79a2w8g9vxufyxv64386vwdp,nan
2023/04/12 5:00:20 AM AST,nan,@SoniaKn88570544,sei1pnk3umchjgnnw40sa6vw8tkk0qr3pct6pwagzj,alexiaro#7563
2023/04/12 5:02:58 AM AST,nan,https://twitter.com/dgkim38851024,sei1ggevur92td0v7c5t05fv6np9nqsvk4dgf2gwlv,nan
2023/04/12 5:04:24 AM AST,nan,https://twitter.com/DubyRita,sei1s0m2yytcsudrex85marnqre2cauhqras8wc0ps,nan
2023/04/12 5:04:30 AM AST,nan,https://twitter.com/tam0944582345/status/1646076636998303744?s=20,sei1mvgwgezzuhullwd737gu83wsu0pn5lnt0kyfnt,itchuyen#7242
2023/04/12 5:06:10 AM AST,nan,https://twitter.com/BerthelotKubra,sei1wzmj0dnsyt3t97ul0c6vsx57vnhepjjtqyeq6a,FernandeDery#5118
2023/04/12 5:06:52 AM AST,nan,https://twitter.com/byeonghoonkim1,sei1n04f0a7d2a5swwyu8ersjatz49qrc2x30luuqf,kkbbhh#5129
2023/04/12 5:07:03 AM AST,nan,https://twitter.com/seratanay/status/1646076811799851008?s=20,sei1fcff3crnawwadszxh85h5w4wrqujczf2vegy8l,nan
2023/04/12 5:07:20 AM AST,nan,https://twitter.com/seratanay/status/1646076811799851008,sei1t3afwmmlwlauut63va2wh8rcwf6m4y34wsfzny,mars296#4320
2023/04/12 5:07:24 AM AST,nan,Xrishnaa,sei14ewqd426u97wq0lux5r4krxffe63h5dclfk6yx,Xrishna#1708
2023/04/12 5:07:26 AM AST,nan,https://twitter.com/AndreaB87472412/status/1646077045573816320?s=20,sei1x3wv5xddpdcayf3ydcmnnwakvt8aasc27ygt5u,scarygoose#1372
2023/04/12 5:07:28 AM AST,nan,Jaiyeoba15,sei1xrzn64rcjenwhkp3c9fg4fr8rl8m6pn3u9mucc,jaiyeoba15#5135
2023/04/12 5:08:33 AM AST,nan,https://twitter.com/HovMichel,sei197zgh3rx23d6fvdynvd0d43y58dy984qdjm6kt,nan
2023/04/12 5:08:48 AM AST,nan,https://twitter.com/tam0944582345,sei1nda7p4npmm8vu6nc778twgttnlupl3qjua7fv4,nan
2023/04/12 5:09:22 AM AST,nan,https://twitter.com/asaaytoken/,sei1tm83lm5k009n5a7qyr7sxfqpqxcf07g762geug,arunnan#3687
2023/04/12 5:09:56 AM AST,nan,https://twitter.com/syahrul_alih/status/1646075458411462657?s=20,sei1mq7q503vr7vcrmdw2uj0d499nqalvu5mxdudcg,nan
2023/04/12 5:09:56 AM AST,nan,https://twitter.com/verma23086/status/1646077741475975169?s=20,sei1cveaw8x44wg4eysqc0x0nmy8yjs8vg3yflqn2r,Harshit.verma1998#7875
