Timestamp,Username,Your Twitter,Your Sei wallet address,Your Discord Username (optional)
2023/04/13 5:54:37 PM AST,nan,https://twitter.com/Kurang_gemuk,sei1tk42hv8unm73ld4fheutmexr984mkhwyztsueu,Friday#7881
2023/04/13 5:55:20 PM AST,nan,https://twitter.com/Deceflow/status/1646633169985105920,sei1nfhvypzhyy9j5fm5slqj037jcc6p2xkzewfkku,nan
2023/04/13 5:55:51 PM AST,nan,https://twitter.com/enkthetank/status/1646633281243463680?t=48GM8qkImzpihen0ij_nZA&s=19,sei1zetm4r3juv5c62l2mgkaq7mhg396hyp6w6uefj,nan
2023/04/13 5:56:30 PM AST,nan,https://twitter.com/dinar_sanjaya/status/1646633315112484864?s=20,sei1hmgpvj35a4lq3ls9vtq93t2w9kswfwjdzfhsmv,!PSYDUCK#0711
2023/04/13 5:57:27 PM AST,nan,https://twitter.com/0xxgama/status/1646632226917056513?s=20,sei1xfw37cpphpqurws97ln20nwaqrw2y22ghnga7f,nan
2023/04/13 5:57:30 PM AST,nan,https://twitter.com/crypto_eden/status/1646633575033491456,sei1976xssstgudwdue4twnxfw96u28l0anllhv0tz,crypto_eden#7550
2023/04/13 5:59:01 PM AST,nan,https://twitter.com/fajar_ruben,sei1tkaedtwmf702yg4q0h7au46fhcdud6g7s4laa5,nan
2023/04/13 5:59:05 PM AST,nan,https://twitter.com/LiyanSenra/status/1646633853086482432?s=20,sei1c2y3kv82sp5yaqtjj9ylxhekaxyy2aqchp7kj0,selen | Suiswap#3168
2023/04/13 5:59:11 PM AST,nan,cicitz21,sei1k02p3l2ua5ws03qlfcyshqx3639fhg549clvf0,cicitz#5767
2023/04/13 5:59:15 PM AST,nan,https://twitter.com/fadligamin9/status/1646634107605233664,sei1zv79mp3d0d743zawxt53fpvav8yjff46pdadsd,ペイント#4205
2023/04/13 5:59:23 PM AST,nan,https://twitter.com/GuruhAl1,sei1hlw0ry6v4uq0rpf9zauwrd9njey4e5r0j2ykjg,Al. | FLUXX#0757
